cv_index,true_label,pred_label,pred_prob
5.0,Chromatin,Chromatin,0.928321897983551
1.0,Lysosome,Lysosome,0.8881722092628479
5.0,Lysosome,Lysosome,0.7345765829086304
1.0,Lysosome,Lysosome,0.8584272861480713
1.0,Lysosome,Lysosome,0.9426893591880798
4.0,Nucleus,Nucleus,0.9635863304138184
2.0,Mitochondria,Mitochondria,0.9105871915817261
5.0,Lysosome,Lysosome,0.5577048659324646
4.0,Cytosol,Cytosol,0.9999874830245972
1.0,Cytosol,Cytosol,0.9996253252029419
1.0,Mitochondria,Mitochondria,0.7683430910110474
2.0,Mitochondria,Mitochondria,0.8572438955307007
4.0,Plasma Membrane,Plasma Membrane,0.9999967813491821
3.0,Nucleus,Nucleus,0.9655463695526123
3.0,Nucleus,Nucleus,0.9937678575515747
2.0,Plasma Membrane,Plasma Membrane,0.9999973773956299
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9987714886665344
2.0,Mitochondria,Mitochondria,0.9085752367973328
1.0,Peroxisome,Peroxisome,0.5256463885307312
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8522852063179016
4.0,Mitochondria,Mitochondria,0.9712592959403992
1.0,Chromatin,Chromatin,0.97577965259552
5.0,Lysosome,Lysosome,0.7422887086868286
2.0,Chromatin,Chromatin,0.9983808994293213
1.0,Mitochondria,Mitochondria,0.6563167572021484
2.0,Plasma Membrane,Plasma Membrane,0.9999922513961792
1.0,Plasma Membrane,Plasma Membrane,0.9999542236328125
3.0,Plasma Membrane,Plasma Membrane,0.9999099969863892
3.0,Mitochondria,Mitochondria,0.9761783480644226
2.0,Plasma Membrane,Plasma Membrane,0.9997612833976746
5.0,Plasma Membrane,Plasma Membrane,0.9994864463806152
3.0,Lysosome,Lysosome,0.5230470895767212
4.0,Mitochondria,Mitochondria,0.8299736380577087
3.0,Plasma Membrane,Plasma Membrane,0.9999451637268066
4.0,Nucleus,Nucleus,0.9869722723960876
2.0,Nucleus,Nucleus,0.978717565536499
2.0,Mitochondria,Mitochondria,0.8073452711105347
5.0,Lysosome,Lysosome,0.6987752318382263
5.0,Plasma Membrane,Plasma Membrane,0.9998252987861633
2.0,Mitochondria,Mitochondria,0.8339593410491943
1.0,Plasma Membrane,Plasma Membrane,0.9997028708457947
1.0,Mitochondria,Mitochondria,0.8364493250846863
5.0,Nucleus,Nucleus,0.8895589113235474
2.0,Plasma Membrane,Plasma Membrane,0.999922513961792
5.0,Plasma Membrane,Plasma Membrane,0.9990360736846924
3.0,Lysosome,Lysosome,0.6039333939552307
4.0,Lysosome,Lysosome,0.9665428400039673
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9849395751953125
1.0,Chromatin,Chromatin,0.9954391121864319
1.0,Cytosol,Cytosol,0.942508339881897
3.0,Mitochondria,Peroxisome,0.5167866945266724
3.0,Lysosome,Lysosome,0.6893441677093506
4.0,Plasma Membrane,Plasma Membrane,0.9999963045120239
3.0,Chromatin,Chromatin,0.998823344707489
1.0,Chromatin,Chromatin,0.9969397783279419
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.942074716091156
5.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.7559278011322021
2.0,Cytosol,Cytosol,0.9999899864196777
5.0,Lysosome,Lysosome,0.5705872178077698
4.0,Cytosol,Cytosol,0.9999277591705322
3.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8737415075302124
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9531381726264954
5.0,Plasma Membrane,Plasma Membrane,0.9994761347770691
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9991455078125
3.0,40S/60S Ribosome,40S/60S Ribosome,0.997427761554718
3.0,Chromatin,Chromatin,0.9989439845085144
3.0,Nucleus,Nucleus,0.9910311698913574
4.0,Mitochondria,Mitochondria,0.9783288240432739
3.0,Plasma Membrane,Plasma Membrane,0.999954104423523
3.0,Cytosol,Cytosol,0.9961090683937073
2.0,Plasma Membrane,Plasma Membrane,0.9999659061431885
3.0,Lysosome,Lysosome,0.8545787930488586
1.0,Plasma Membrane,Plasma Membrane,0.9998918771743774
1.0,Mitochondria,Mitochondria,0.7371587753295898
3.0,Mitochondria,Mitochondria,0.8593976497650146
4.0,Golgi Apparatus,Lysosome,0.3818477690219879
5.0,Nucleolus,Nucleolus,0.9231005311012268
5.0,40S/60S Ribosome,40S/60S Ribosome,0.8061570525169373
3.0,Mitochondria,Mitochondria,0.8856419920921326
3.0,Plasma Membrane,Plasma Membrane,0.9999611377716064
5.0,Mitochondria,Mitochondria,0.5643936991691589
1.0,Nucleus,Nucleus,0.9986590147018433
3.0,Mitochondria,Mitochondria,0.90525883436203
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9690321683883667
1.0,Mitochondria,Mitochondria,0.868137001991272
4.0,Mitochondria,Mitochondria,0.9448985457420349
3.0,Mitochondria,Mitochondria,0.9635156393051147
4.0,Lysosome,Lysosome,0.9829890131950378
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9913173913955688
3.0,Mitochondria,Mitochondria,0.9498388171195984
3.0,Golgi Apparatus,Golgi Apparatus,0.9332343935966492
2.0,Chromatin,Chromatin,0.9952499866485596
1.0,Mitochondria,Mitochondria,0.806675910949707
3.0,Nucleus,Nucleus,0.9873908162117004
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9951815009117126
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.9541447758674622
2.0,Mitochondria,Mitochondria,0.8116524815559387
4.0,Cytosol,Cytosol,0.9999998807907104
1.0,Mitochondria,Mitochondria,0.8489609956741333
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9987382292747498
5.0,Mitochondria,Mitochondria,0.6909382343292236
2.0,Mitochondria,Mitochondria,0.8583690524101257
1.0,Mitochondria,Mitochondria,0.7472249269485474
3.0,Cytosol,Cytosol,0.9985713958740234
4.0,Mitochondria,Mitochondria,0.8555794954299927
2.0,Mitochondria,Mitochondria,0.9268035292625427
1.0,Plasma Membrane,Plasma Membrane,0.9979764819145203
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9760957360267639
3.0,Plasma Membrane,Plasma Membrane,0.9999037981033325
3.0,Peroxisome,Peroxisome,0.5489360690116882
5.0,Golgi Apparatus,Golgi Apparatus,0.9028466939926147
3.0,Cytosol,Cytosol,0.9996447563171387
5.0,Mitochondria,Mitochondria,0.5564317107200623
5.0,Nucleus,Nucleus,0.6494169235229492
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9859794974327087
4.0,Nucleus,Nucleus,0.995179295539856
2.0,Lysosome,Endoplasmic Reticulum,0.557144045829773
4.0,Nucleus,Nucleus,0.9997298121452332
4.0,Nucleus,Nucleus,0.8784812688827515
3.0,Chromatin,Chromatin,0.999342143535614
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9965510368347168
1.0,Mitochondria,Mitochondria,0.8208202123641968
5.0,Cytosol,Cytosol,0.9997604489326477
5.0,Cytosol,Cytosol,0.9999005794525146
3.0,Mitochondria,Mitochondria,0.9318518042564392
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9964637160301208
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9993638396263123
4.0,Cytosol,Cytosol,0.9999991655349731
3.0,Nucleus,Nucleus,0.9612594842910767
1.0,Nucleus,Nucleus,0.7600496411323547
5.0,Mitochondria,Mitochondria,0.7144442200660706
3.0,Chromatin,Chromatin,0.9991587400436401
3.0,40S/60S Ribosome,40S/60S Ribosome,0.962313175201416
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9872363805770874
2.0,Lysosome,Lysosome,0.9527317881584167
5.0,Nucleus,Nucleus,0.5697903633117676
5.0,Mitochondria,Mitochondria,0.5195095539093018
5.0,Mitochondria,Mitochondria,0.5843363404273987
5.0,Mitochondria,Peroxisome,0.5068045854568481
3.0,Chromatin,Chromatin,0.9995554089546204
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9968246221542358
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9796459078788757
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9964003562927246
3.0,40S/60S Ribosome,40S/60S Ribosome,0.964753270149231
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9995325803756714
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9970977306365967
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.6074419617652893
2.0,Cytosol,Cytosol,0.9999176263809204
5.0,Mitochondria,Mitochondria,0.6613289713859558
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9935929179191589
3.0,Mitochondria,Mitochondria,0.8642102479934692
4.0,Mitochondria,Mitochondria,0.7333843111991882
2.0,Cytosol,Cytosol,0.9990812540054321
4.0,Chromatin,Chromatin,0.9997860789299011
3.0,Mitochondria,Mitochondria,0.9769411683082581
5.0,Mitochondria,Mitochondria,0.6350653171539307
4.0,Chromatin,Chromatin,0.9985792636871338
2.0,Plasma Membrane,Plasma Membrane,0.9999828338623047
5.0,Mitochondria,Mitochondria,0.6441308259963989
1.0,Cytosol,Cytosol,0.999572217464447
5.0,Cytosol,Cytosol,0.9998295307159424
4.0,Plasma Membrane,Plasma Membrane,0.9999805688858032
5.0,Lysosome,Lysosome,0.7530466914176941
4.0,Mitochondria,Mitochondria,0.9737858176231384
4.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.9616106748580933
3.0,Endoplasmic Reticulum,Lysosome,0.5033235549926758
5.0,Mitochondria,Mitochondria,0.6133126020431519
4.0,Peroxisome,Peroxisome,0.9642632603645325
2.0,Mitochondria,Mitochondria,0.47817277908325195
2.0,Nucleus,Nucleus,0.7376983165740967
4.0,Cytosol,Cytosol,0.9999980926513672
1.0,Cytosol,Cytosol,0.9998760223388672
2.0,Chromatin,Nucleus,0.5128528475761414
1.0,Cytosol,Cytosol,0.9994798302650452
3.0,Mitochondria,Mitochondria,0.6778538227081299
1.0,Cytosol,Cytosol,0.854938268661499
3.0,Mitochondria,Mitochondria,0.5835343599319458
2.0,Plasma Membrane,Plasma Membrane,0.9999895095825195
2.0,Nucleolus,Nucleolus,0.9689842462539673
5.0,Mitochondria,Mitochondria,0.8087189793586731
1.0,Nucleolus,Nucleolus,0.9929323196411133
2.0,Peroxisome,Golgi Apparatus,0.889994740486145
5.0,40S/60S Ribosome,40S/60S Ribosome,0.988150954246521
2.0,Cytosol,Cytosol,0.9998613595962524
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9994255304336548
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9764674305915833
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9917359948158264
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9912492036819458
4.0,Mitochondria,Mitochondria,0.9833819270133972
5.0,Lysosome,Lysosome,0.49271664023399353
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9358084201812744
3.0,Mitochondria,Mitochondria,0.9925671815872192
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9984498023986816
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9878097772598267
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9989099502563477
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9848172068595886
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9969689249992371
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9982397556304932
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9955964684486389
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9987586736679077
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9955732822418213
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9768771529197693
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9974368810653687
3.0,Chromatin,Chromatin,0.9996153116226196
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9338855147361755
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9911433458328247
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9743978977203369
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9995020627975464
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9993194341659546
4.0,40S/60S Ribosome,40S/60S Ribosome,0.9996055960655212
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9964375495910645
2.0,40S/60S Ribosome,40S/60S Ribosome,0.9973432421684265
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9974092841148376
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9930190443992615
1.0,Cytosol,Cytosol,0.9968835711479187
2.0,Mitochondria,Mitochondria,0.9220067262649536
2.0,Mitochondria,Mitochondria,0.7932023406028748
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9979117512702942
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9915839433670044
2.0,Lysosome,Lysosome,0.5973842144012451
1.0,Mitochondria,Mitochondria,0.7287731170654297
4.0,Endoplasmic Reticulum,Lysosome,0.958604633808136
4.0,Nucleus,Nucleus,0.9751834273338318
5.0,Nucleus,Nucleus,0.9958770275115967
2.0,Lysosome,Lysosome,0.9560567140579224
1.0,Chromatin,Chromatin,0.9960231781005859
1.0,Nucleus,Nucleus,0.6604207754135132
4.0,Mitochondria,Mitochondria,0.8227837085723877
4.0,Mitochondria,Mitochondria,0.8335526585578918
1.0,Mitochondria,Mitochondria,0.8601272106170654
1.0,40S/60S Ribosome,40S/60S Ribosome,0.9985201954841614
5.0,40S/60S Ribosome,40S/60S Ribosome,0.9935305714607239
1.0,Plasma Membrane,Plasma Membrane,0.9987168312072754
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8906664252281189
3.0,Cytosol,Cytosol,0.9980276226997375
5.0,Cytosol,Cytosol,0.9997697472572327
4.0,Nucleus,Nucleus,0.9066819548606873
2.0,Nucleus,Nucleus,0.9854855537414551
3.0,40S/60S Ribosome,40S/60S Ribosome,0.9972543120384216
1.0,Plasma Membrane,Plasma Membrane,0.9653922319412231
1.0,Peroxisome,Peroxisome,0.7336969971656799
1.0,Golgi Apparatus,Golgi Apparatus,0.8415914177894592
3.0,Golgi Apparatus,Golgi Apparatus,0.9638950228691101
2.0,Golgi Apparatus,Golgi Apparatus,0.9796905517578125
5.0,Nucleus,Nucleus,0.9782716631889343
1.0,Mitochondria,Mitochondria,0.8334624767303467
2.0,Golgi Apparatus,Golgi Apparatus,0.6521726846694946
3.0,Nucleolus,Nucleolus,0.9758047461509705
3.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8170685768127441
3.0,Mitochondria,Mitochondria,0.8120102882385254
1.0,Nucleus,Nucleus,0.9501802325248718
5.0,Cytosol,Cytosol,0.9992052912712097
5.0,Plasma Membrane,Plasma Membrane,0.8710160851478577
2.0,Mitochondria,Mitochondria,0.8722474575042725
5.0,Nucleus,Nucleus,0.983283519744873
5.0,Nucleus,Nucleus,0.8040329217910767
1.0,Nucleus,Nucleus,0.9964744448661804
4.0,Nucleus,Nucleus,0.998114824295044
1.0,Nucleus,Nucleus,0.9788336157798767
4.0,Nucleus,Nucleus,0.9952929615974426
5.0,Cytosol,Cytosol,0.9996715784072876
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.92531818151474
2.0,Nucleolus,Nucleolus,0.4934379458427429
2.0,Lysosome,Endoplasmic Reticulum,0.8590683341026306
5.0,Nucleolus,Nucleolus,0.9212329387664795
5.0,Chromatin,Chromatin,0.9572842121124268
1.0,Nucleolus,Nucleolus,0.9984865188598633
3.0,Plasma Membrane,Plasma Membrane,0.9998466968536377
1.0,Chromatin,Chromatin,0.9380058646202087
5.0,Chromatin,Chromatin,0.93035888671875
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.394490510225296
2.0,Nucleus,Nucleus,0.9888407588005066
1.0,Chromatin,Chromatin,0.9952384233474731
1.0,Peroxisome,Peroxisome,0.6608508825302124
3.0,Mitochondria,Mitochondria,0.7709330320358276
1.0,Mitochondria,Mitochondria,0.7326666712760925
4.0,Cytosol,Cytosol,0.9999959468841553
3.0,Nucleus,Nucleus,0.6230651140213013
2.0,Nucleus,Nucleus,0.9989383816719055
5.0,Nucleus,Nucleus,0.9716836214065552
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.40937384963035583
4.0,Plasma Membrane,Plasma Membrane,0.9999927282333374
1.0,Chromatin,Chromatin,0.9580879211425781
5.0,Mitochondria,Mitochondria,0.6391224265098572
5.0,Mitochondria,Mitochondria,0.6198848485946655
4.0,Golgi Apparatus,Golgi Apparatus,0.815191924571991
1.0,Mitochondria,Mitochondria,0.7851050496101379
3.0,Mitochondria,Mitochondria,0.9654850363731384
4.0,Mitochondria,Mitochondria,0.9884905815124512
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8091551661491394
4.0,Peroxisome,Peroxisome,0.6637565493583679
3.0,Nucleus,Nucleus,0.9443336129188538
5.0,Cytosol,Cytosol,0.9854221343994141
3.0,Mitochondria,Mitochondria,0.9516057968139648
4.0,Mitochondria,Mitochondria,0.9275975823402405
1.0,Mitochondria,Mitochondria,0.782904326915741
2.0,Nucleus,Nucleus,0.9971019625663757
4.0,Mitochondria,Mitochondria,0.6060293316841125
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.6015429496765137
4.0,Nucleolus,Nucleolus,0.9959295392036438
1.0,Mitochondria,Mitochondria,0.8273118734359741
1.0,Chromatin,Chromatin,0.9965050220489502
4.0,Mitochondria,Mitochondria,0.5651290416717529
2.0,Chromatin,Chromatin,0.9962475895881653
1.0,Nucleus,Nucleus,0.9922742247581482
1.0,Nucleus,Nucleus,0.998818576335907
3.0,Plasma Membrane,Plasma Membrane,0.9999502897262573
3.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8652228713035583
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.4155142307281494
3.0,Plasma Membrane,Plasma Membrane,0.9999227523803711
3.0,Mitochondria,Mitochondria,0.8061343431472778
5.0,Mitochondria,Mitochondria,0.5864249467849731
5.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.6525309681892395
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.522133469581604
2.0,Mitochondria,Mitochondria,0.8320494890213013
4.0,Cytosol,Cytosol,0.9999054670333862
3.0,Peroxisome,Mitochondria,0.9596136808395386
1.0,Mitochondria,Mitochondria,0.5877808332443237
4.0,Chromatin,Chromatin,0.9379437565803528
4.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.9716618061065674
2.0,Plasma Membrane,Plasma Membrane,0.9987834095954895
4.0,Mitochondria,Mitochondria,0.9424313902854919
4.0,Chromatin,Chromatin,0.9995960593223572
4.0,Plasma Membrane,Plasma Membrane,0.9998055100440979
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.5833191871643066
5.0,Golgi Apparatus,Golgi Apparatus,0.9507010579109192
5.0,Chromatin,Chromatin,0.972359299659729
2.0,Mitochondria,Mitochondria,0.8882066011428833
1.0,Plasma Membrane,Plasma Membrane,0.9999904632568359
4.0,Nucleus,Nucleus,0.9919148683547974
5.0,Peroxisome,Peroxisome,0.671435534954071
2.0,Mitochondria,Golgi Apparatus,0.523707389831543
2.0,Chromatin,Chromatin,0.9500135183334351
3.0,Golgi Apparatus,Golgi Apparatus,0.8527309894561768
1.0,Nucleolus,Nucleolus,0.9959789514541626
2.0,Nucleus,Nucleus,0.998757004737854
3.0,Mitochondria,Mitochondria,0.9480206370353699
3.0,Nucleus,Nucleus,0.9701915383338928
3.0,Nucleus,Nucleus,0.9180326461791992
5.0,Peroxisome,Mitochondria,0.7167902588844299
5.0,Golgi Apparatus,Golgi Apparatus,0.8667122721672058
2.0,Peroxisome,Mitochondria,0.6560933589935303
1.0,Mitochondria,Mitochondria,0.7137974500656128
2.0,Lysosome,Lysosome,0.5246638059616089
5.0,Mitochondria,Mitochondria,0.6374658942222595
2.0,Golgi Apparatus,Golgi Apparatus,0.9671839475631714
5.0,Mitochondria,Mitochondria,0.6648417711257935
5.0,Golgi Apparatus,Golgi Apparatus,0.7842505574226379
3.0,Plasma Membrane,Plasma Membrane,0.9999022483825684
1.0,Plasma Membrane,Plasma Membrane,0.9999649524688721
3.0,Lysosome,Lysosome,0.9785882234573364
3.0,Nucleolus,Nucleolus,0.9175436496734619
2.0,Mitochondria,Mitochondria,0.5582388043403625
4.0,Mitochondria,Mitochondria,0.6142517924308777
1.0,Golgi Apparatus,Golgi Apparatus,0.9968563318252563
2.0,Golgi Apparatus,Golgi Apparatus,0.5252280831336975
1.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.8538429141044617
4.0,Nucleolus,Nucleolus,0.9967349171638489
1.0,Mitochondria,Mitochondria,0.8677314519882202
3.0,Nucleus,Nucleus,0.9933444261550903
2.0,Nucleus,Nucleus,0.8692240118980408
2.0,Chromatin,Chromatin,0.9815230965614319
5.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.45975661277770996
4.0,Chromatin,Chromatin,0.9333583116531372
4.0,Golgi Apparatus,Golgi Apparatus,0.89380943775177
3.0,Chromatin,Chromatin,0.9961699843406677
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.9741841554641724
1.0,Chromatin,Chromatin,0.8891113996505737
5.0,Lysosome,Lysosome,0.47698503732681274
3.0,Chromatin,Chromatin,0.9949369430541992
3.0,Chromatin,Chromatin,0.9948697090148926
5.0,Mitochondria,Mitochondria,0.5324544310569763
5.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.6692303419113159
1.0,Plasma Membrane,Plasma Membrane,0.9944816827774048
1.0,Mitochondria,Mitochondria,0.7764953970909119
2.0,Endoplasmic Reticulum,Endoplasmic Reticulum,0.9013577103614807
4.0,Mitochondria,Mitochondria,0.6562241911888123
1.0,Lysosome,Endoplasmic Reticulum,0.7522643208503723
2.0,Mitochondria,Mitochondria,0.874965488910675
1.0,Mitochondria,Mitochondria,0.7911289930343628
