,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT1G12840,0.002511553050077574,0.0014392724001912336,0.0007403843396510102,0.0005887335007362327,0.00046393988796740194,0.0004110172879226989,0.0003079350834459102,0.00040305829978916976,0.0002869143087681283,0.0002913595206405667,0.0025149729323656737,0.0016612582322891932,0.0009581204030137065,0.0007405692848784463,0.0005207214062482902,0.00041192346846883335,0.00024321671903301226,0.0002063750358529736,0.00020966246679408426,0.00020145888978535185,unknown
AT3G16450,0.000753384221383263,0.0006954431432061152,0.0006043219420162475,0.000628956605859462,0.0006711470647660254,0.0006577997720738498,0.0006895180856735616,0.0007820834669502437,0.0007997253915553659,0.0009140638121835558,0.0008004457651990238,0.0007205095042148416,0.0006949558760114458,0.0006384978405168155,0.0006922808011875412,0.0008112815766464875,0.0005410229851221934,0.0007211222420902712,0.0008066276162909448,0.000837611339925949,unknown
AT3G28710,0.002296675719534406,0.0014541728222830683,0.0009900537314218717,0.0007172198100263163,0.0006071703952259093,0.0005314515566604969,0.0002149729064901183,0.0002559488248400515,0.0001970934272257638,0.0002074494337467181,0.0027927025679541817,0.001485797619859112,0.0008576513879022,0.0007407948886815017,0.0006426394256215925,0.0004980166164838907,0.0,0.00023114368783322625,0.00022316575368691233,0.0002706485867457655,unknown
AT5G66680,0.0008091694426728102,0.0010280667026026239,0.0010422364537020388,0.0009299107833127817,0.00086259811806484,0.0007722053128406831,0.0005332480601950364,0.00045825548891244685,0.00045603235994621854,0.00042577015797194055,0.0007978459962229036,0.001058783595318591,0.00105830585008941,0.0010295709712241877,0.0008976070439100338,0.000801111709906248,0.0003474631483402067,0.0005481419424580765,0.0004670642792796847,0.00047637603714626803,unknown
AT3G28715,0.0024659336121969615,0.0014182389798960437,0.0010150557873353373,0.0007147748998240438,0.0006211982471673316,0.00047798478066800993,0.00019018220091478647,0.00019602449265441313,0.00015241437210005083,0.00023592205454717974,0.0027086703821994564,0.0015692534278011446,0.0009314686419015863,0.0007782589289969219,0.0006471257696657964,0.0004960119933604905,1.5014232606582388e-05,0.00023100187227098777,0.00015731527908712097,0.00022258798947464935,unknown
AT5G60640,0.0011818746062879433,0.0013241870983598542,0.0010730266017891777,0.0008734808510464355,0.0007619290893365845,0.0006912120126537977,0.00041639707388142544,0.0003800812099031815,0.0003445788698780155,0.0003275500360889625,0.0011188079972087987,0.0012053768239235767,0.001303843871100632,0.0010793707833022719,0.0008986880031929651,0.0007311782822158344,0.0002817737091157483,0.00035002297415784534,0.00034541642466049327,0.000278913813892217,ER
AT3G09440,0.0006004733808316009,0.000505430044396377,0.00047329500095713085,0.0005296067723711971,0.0006246131959354687,0.000906200413530255,0.0007522330146568797,0.0009367477771245748,0.0008953693377631815,0.0009278741400634523,0.0007473377302987553,0.0005934660728689004,0.0005979549013473196,0.0007643378104480481,0.0008807155464216263,0.0010533069669781776,0.0005087771332022721,0.0007284405813842508,0.0007297283485791983,0.000693457918300949,unknown
AT1G77510,0.001381205775203269,0.0013160454076042616,0.0010701680959933773,0.0007955559772578147,0.0007501668776280611,0.000588056855204626,0.00039630993518324174,0.0003795584993802012,0.0003660367217209483,0.00034044762826566737,0.0012747041358629762,0.0012453454199303593,0.001144026728005598,0.0008918478203554714,0.0007106959011708512,0.0006145638813045711,0.00048583771842245936,0.00040104127074517415,0.0003715245961345571,0.00034986565734045614,unknown
AT5G02500,0.0005695816778697917,0.0005817971441212587,0.0004774044348793989,0.0005834108931565409,0.0007573370182733785,0.0009637569123652997,0.0007364018922226271,0.000872028277537901,0.000819582453041491,0.000812543658757772,0.0004751232750477357,0.00040231045561562397,0.00046387241191199685,0.00045690309176942673,0.0006182393819584293,0.0007347172514996152,0.0012540435275447137,0.0010413617696470015,0.000833713743362537,0.0006581965722080442,unknown
AT3G18820,0.001679854290478679,0.0015571004802599937,0.001236442925178809,0.0009682767562330031,0.000800547900550795,0.0005843019567319006,0.00017781120998716407,0.00014407222501530687,0.00015067916272821542,0.000173106312259791,0.0017528655253475041,0.001284292450230867,0.0010069050400225675,0.0009888879792185165,0.0008306025482948546,0.0006734436690595615,0.0,0.0003333404711177909,0.0002657890017742964,0.0005428492355535073,unknown
AT4G36750,0.0013095450494524988,0.0014278612197300019,0.001121198111270471,0.0009075293488404022,0.0007796020741669673,0.000595486710096286,0.00035421121483416625,0.0003469795633954992,0.00028947142275344593,0.0002688714771088181,0.0015253534184932578,0.0012282738757896552,0.001051199360417178,0.0009439746551030822,0.0007939687838016668,0.0006113286460731129,0.00040611715945010937,0.0003183646020561433,0.00031663280155229314,0.0003433540731505744,unknown
AT2G30930,0.00229343587282637,0.0016751865803185703,0.0009907598135567963,0.0008277291376944087,0.000538433732019163,0.00037733500674695967,0.0002155440354325118,0.00024426187557592433,0.0001369660868196562,0.000186330500605602,0.0027681573722453555,0.001446856190230212,0.0009329393592639893,0.0005637501424711681,0.0005028932859330471,0.00029488886080519447,0.0003408311257380853,0.0002659515894787461,0.00025335295134045556,0.00023558498367051557,unknown
AT1G52280,0.001699671924642718,0.0011674337999691142,0.0009206485933914562,0.0006560593321790107,0.0006680614832136648,0.0005485942142527815,0.0002426498582357274,0.0002989284748575429,0.0004688630740004127,0.0007055609268632263,0.0021265522689527324,0.0013847662073316488,0.0010426424907607685,0.0007635855633709454,0.0008055587802236067,0.000665712748226106,0.00016214913387773306,0.00023617815731246639,0.0002554455602114578,0.0002349666544919053,unknown
AT1G77120,0.000534591617585534,0.0004931628978149464,0.00038101016129740955,0.0004002652853560342,0.0005470055256959629,0.0007307290498001049,0.0007584559991355483,0.0009137014254856886,0.0010873110705591712,0.001267867587947941,0.0004601692593737305,0.0003287532939034726,0.00028517195296475563,0.00028349778039164395,0.00038409325462075174,0.0005914633594991683,0.0010997644377942423,0.0012106268909609697,0.001053307416714966,0.0011725690824119837,unknown
AT5G20290,0.0011671693804394853,0.0013009161845307273,0.000980061145842795,0.0008303569842594958,0.0008186303360186896,0.000568318396915068,0.000480202952053019,0.0004495106959712234,0.0003856733686753902,0.00037455643065586135,0.0011946502376174656,0.001147308107214798,0.0009024516156226111,0.000871311259553851,0.0006818408117827864,0.0006326008098118955,0.000530267707129236,0.0005688328472852825,0.0005006104988060714,0.00038462853094630296,Ribosome
AT3G25220,0.0014064824419225924,0.00120967146816508,0.0012253117886343984,0.0009797223566905386,0.0006771838541293412,0.0005567058124114524,0.0003783024545871624,0.000322765721469669,0.0003230925874387415,0.00031582332163219263,0.0011960414775093414,0.0015964977385967017,0.0012955509461162627,0.0009629761131988991,0.0006679469804724789,0.0006502701269099498,0.0003024120002026704,0.00031186075424364097,0.0003172978511966497,0.0003029041158298778,unknown
AT4G39080,0.002255258589955656,0.0015705940863283546,0.0009343012469351166,0.0005984808751396927,0.0005564181878720975,0.00038102111668357355,0.0003697571259173437,0.0002585953328056556,0.0003236372726260689,0.00020819305747913892,0.0026753516478366973,0.0016485593464041443,0.0008773648298045594,0.0005672240082992913,0.0004589800319604445,0.00043215106135724364,0.0002677877113998361,0.0002480732226764292,0.0002543929901531534,0.00021310833081977028,Vacuole
AT4G20260,0.0008591876239292194,0.0011164218830068608,0.001014799717003851,0.0008634398862698121,0.0007864053762811806,0.0006868381924276344,0.0005704627864265514,0.0005310635438895414,0.0004603121358396893,0.00042323572056755625,0.0008655059723998774,0.0009873163414436644,0.0011570647845183012,0.0009731029227442742,0.0007829310680906163,0.0006729182330103866,0.0005559659729995573,0.0004528994999716819,0.000514989206101701,0.0004488724769842962,PM
AT1G07920,0.000743394402535232,0.0008594732161971763,0.0009177393811941604,0.0006995072713594231,0.0007397361308092242,0.0007234431110302841,0.0006462949554334208,0.0006002694191742779,0.0006552816356614163,0.0006695906896858244,0.0007696000692155342,0.000767958129669043,0.0007982917795288342,0.0007656963865815962,0.0007577544183434846,0.0008048398942380562,0.0005676797402247961,0.0007360917185249233,0.000629826850584682,0.0007010273062051324,unknown
AT2G31390,0.00044346001318116575,0.00021620215062725088,0.00025432420488291163,0.00035180873142438986,0.0004876570390477222,0.0006759874318431432,0.0010289683103163266,0.0011073352071050695,0.0012704393677503486,0.0012177788151447296,0.0005134484756199056,0.00033720968306401495,0.0003034729138078836,0.0004097381574699604,0.000583822903396056,0.000812090453022881,0.0006531721771655402,0.0012070800654361085,0.001228736662488355,0.0009980591829915726,unknown
AT5G62690,0.0010443238163474968,0.0007562805153092972,0.000955385647565975,0.0008542163911747603,0.0008459038373373988,0.0006968475955395311,0.0004916830106286534,0.0005041048028455115,0.0005954509164522833,0.0005558717520155877,0.0007619847195230989,0.0009001332905526622,0.000883005913098367,0.0008130408611708447,0.0007142996746323453,0.000786269823008173,0.0005902941175838921,0.0005590847378686412,0.0005826865693776133,0.0007326442084620136,unknown
AT3G19820,0.0017312872305112184,0.0014375779567002197,0.0008975928762647791,0.0008094423513880159,0.0007429419266408543,0.000561062300552589,0.0003831057041891382,0.00029700130587942294,0.0002906391180135652,0.00026839935947021987,0.0018901892825688744,0.0014712557444443437,0.0010666812718234018,0.0008163342903214088,0.0006454836195338352,0.0005658336125098932,0.00030244724502351505,0.0002862986948775501,0.0003078766874813987,0.00025488394282761906,unknown
AT3G16420,0.0005422544309810902,0.0004981636366026372,0.0005000378439815354,0.0006111756043095084,0.0006943894058447867,0.0007084015675418046,0.0009014701558017915,0.0009309696346191581,0.000868367991131244,0.0008904732220390241,0.0004924945358544742,0.00040037707012441327,0.0004627834836984607,0.0005577212701063651,0.0006264771120496179,0.0007014847090524253,0.0007890374081687463,0.0011180851597784554,0.0010053842157531233,0.0009021709085850295,unknown
AT3G42050,0.0025380235160368577,0.0013850663642442245,0.0009077896016708484,0.0006111420770365652,0.0005540716544685791,0.0005069322732272421,0.0002961958072741754,0.00023443304757623642,0.000193375613032991,0.0002454972551319097,0.0026937349694677475,0.0014751178121445994,0.000945860542038629,0.0006933125635615905,0.0005999969207652034,0.00043777286337167364,0.0003686045331497501,0.00015115838999627847,0.0001364885671794923,0.00013747310767253586,unknown
AT4G21150,0.0007733845535247884,0.0010108603020701854,0.0010295113698376313,0.0008812939960034541,0.0008328582925100072,0.0007542027985470045,0.0005695519353570214,0.000491876869460247,0.0004895950167161724,0.00047062547616088293,0.0007248811043715592,0.0009221353887478751,0.001062873336424036,0.0009420908652794417,0.0008701137893734964,0.0007941414639910062,0.00046273377784301033,0.0005762418134701706,0.0005053492265098444,0.0005523564434604916,unknown
AT5G41290,0.0011184429418358184,0.0010537961263211372,0.0012043303403225718,0.001334656040835123,0.0011881820384774464,0.0009635015048345602,0.00012003381910257156,0.0002110925792981978,9.442230318741135e-05,0.00014307048408425686,0.0012029789338032408,0.0013469559050450304,0.0013298755948898558,0.0011970659652481787,0.0011359990038163625,0.0009619310101900631,0.00013930799151899007,0.00015928652331419853,0.00010755718861139012,0.00015041825974462455,unknown
AT2G29550,0.000808734897927118,0.0006880051918039839,0.0008143811931653113,0.0006924667357522,0.0006776410279487852,0.0005721419161469877,0.0007870094567334179,0.0006766775268290111,0.0007508085941876538,0.0007539937025306133,0.0008513519689365694,0.000901757012587065,0.0007828376424829323,0.0007505908074974084,0.0006193082950458659,0.0005867552924962854,0.0005221057717029402,0.0007039133582976499,0.0008679633157145984,0.0007061325992453432,unknown
AT5G62200,0.0024124915349386274,0.0015906268470001709,0.0010145852436448007,0.0006074998590312372,0.000501572907918714,0.00042694587526783084,0.0002817317945334369,0.00020674855974566131,0.0002410232728024014,0.0001980067870334145,0.0027497201270102103,0.0015231136528608105,0.000896867829983749,0.0005680867583523725,0.0004547940957527254,0.000417494049677094,0.0002775751504002248,0.0002484981315382963,0.00028006308647119483,0.00021594741567750644,unknown
AT5G02490,0.0008093401023516113,0.0007506147774901683,0.0,0.000685420050651765,0.0007742449092706327,0.0008466338378056862,0.0006612181888931444,0.0007614443006773785,0.0009366063695551831,0.000957273195600592,0.0005845352493169821,0.0004443910897242686,0.0006398475418374945,0.0006166972879470998,0.0005865550941482497,0.000811077226247926,0.001762216002199583,0.0002957744538757116,0.0005009342306094217,0.0006516715041403627,unknown
AT1G75780,0.0014362789917417539,0.000774266528641455,0.0012111284901959404,0.0014579346436878662,0.0009523058361619273,0.0007838104786866927,0.00020748198764686048,0.00016443050494812465,0.0003764490968788959,6.407236201182589e-05,0.000542788532964608,0.0009988212426634481,0.0013055671971526556,0.0012366587874397164,0.0006603851057591411,0.00045016764980675855,0.0003143120242024646,0.0010655413059888908,0.00050232038283507,0.00036239573720669174,unknown
AT5G54500,0.0010199499525333233,0.0009242864757103015,0.0008278031596175707,0.0007093344490782697,0.0006128243293737737,0.0005258732513554155,0.0008633035822831277,0.0008107177404291035,0.0009172049083754245,5.5426050232148134e-05,0.001134892951805711,0.000959938223472349,0.0008935662832682484,0.0007199454267258032,0.0006255871332123143,0.0005334663951188948,0.0002827570051942072,0.0006964694743450732,0.0008243062978481108,0.0007280364369910454,unknown
AT2G36530,0.00038387666618635826,0.00023144828020145566,0.0002090221129867215,0.00027878662589412694,0.0003683668838348455,0.0005211611053281014,0.0011920446678577933,0.0011094183370964506,0.001425824666795283,0.001304986089869842,0.0003908933356538992,0.0002537640268400474,0.00019770440313041503,0.00022659928031914985,0.0003262439765264899,0.00049261779061572,0.0008821988305257805,0.0013783623771349274,0.001396278195186068,0.0013163855644381065,Cytosol
AT1G56330,0.0017521984734563034,0.0005712171972152217,0.0009528699506883421,0.0009916275395970002,0.000688166195944826,0.00045916391622335864,0.0017831737305521469,0.00014101236050046727,0.0,0.0,0.0013414604281558515,0.0015281713798191298,0.0010844387633664283,0.0009515326800134437,0.00045998956228443137,0.00013988143473889263,0.0005979869826432906,0.0013196240609788747,0.0,0.0,unknown
AT5G44340,0.0007686781347088837,0.0010734016770635433,0.00078673231115672,0.0006357452113293098,0.0006409335212562934,0.0005602155377453964,0.0006775507830403556,0.0006862607180722123,0.0007398428357688448,0.0006762745055450279,0.0007470557570578147,0.0008499807746222447,0.0008162374419619122,0.0006669754465439963,0.0006159161159653134,0.0006970941446375805,0.000611066536645289,0.0007067872151631651,0.0006848028234852835,0.0008638884350223906,unknown
AT3G55440,0.00041762496708111393,0.0004410889049460964,0.00041934721978142264,0.0005273429035440228,0.0009377216050194416,0.0013375906045081283,0.0006505126084530672,0.0008030409095388879,0.0007868413138348214,0.0008498002994365078,0.00047223503582318924,0.000359081972273931,0.00046442753809989386,0.0006620495097916703,0.0009857094548663926,0.001291569570169007,0.0005809507588844551,0.0007511732871890535,0.0007478026204814786,0.0009063034469057663,unknown
AT4G20890,0.0007003410913357006,0.0010443798744007588,0.0007934420252208453,0.0006562861113315588,0.0006944257925423433,0.000663909069438383,0.0008183493612128138,0.00045506852523502245,0.0007335480906206314,0.0006932934697193692,0.0008836886891870926,0.000841950637434346,0.0007501693869224926,0.0007643784801796967,0.0007663187808698773,0.0009080888925843032,0.0003715236404640867,0.0006381448408081665,0.0006280948919172604,0.0008227236953556068,unknown
AT3G12580,0.0005430935444137843,0.0006660591345282234,0.0007739100800752296,0.0003703140828120623,0.0006350576713408887,0.0009227987590347804,0.0007339982001261698,0.0009164270744518034,0.000750742718244003,0.0008628264260077478,0.0005605477289976797,0.0005004393581411307,0.0003713491743713689,0.00029379188989715397,0.0005903830140018822,0.0007137744824100045,0.0014024758579627811,0.0007692896312749193,0.0006771226092821518,0.0010132834251040236,Cytosol
AT1G11580,0.0008050398043061183,0.0009498999602936377,0.000594486725015864,0.0006607011156505158,0.0007525143619293513,0.000714565202743612,0.0006873474597140981,0.00073079245340609,0.000647654734105437,0.0006937321190605871,0.0009055385849811961,0.0008373565803834486,0.0007814765143065497,0.0007318896547619041,0.0007607346766796456,0.0007672558612911755,0.0005134301879849578,0.0006665361856564507,0.000659064054304138,0.0007047586187779899,unknown
AT4G34180,0.001901436011329166,0.0013054167115710237,0.0012710886898070332,0.0011059893109310497,0.0007348591915744159,0.0004127515395601074,0.0002474087038394927,6.0193051733940677e-05,0.00024231690715958022,0.0001921403741822908,0.0017193424001149653,0.001792121241547782,0.0014487720396533061,0.001151306891537506,0.000754915523823446,0.0005275811376176448,0.00012093606789016217,6.848698382127046e-05,8.340172218897817e-05,0.00011391528863022582,unknown
AT2G47470,0.0010538735770789177,0.0010355847320632347,0.0010592163919209653,0.0008802621272641819,0.0006910043657831346,0.0006072611336733026,0.0005959435024330002,0.000515235878885464,0.0004645352123978333,0.00041643514847484434,0.0008629173589569934,0.0012587353597851548,0.0012719185435769579,0.0010990251594365046,0.0008828399023352583,0.0006516947572231944,0.0002604014340857185,0.0004257608921614,0.000490070561581992,0.0003574015442047689,ER
AT5G48580,0.0009645115948595289,0.0014288800079350536,0.001353232917542909,0.0008985357592589558,0.0008280106453839097,0.0006566786721228521,0.000365846104583919,0.00034771540346887416,0.0003177281702203044,0.00022884387195101284,0.0007639245436681251,0.0010131140524459747,0.0009547189343866479,0.0007973228174104262,0.0006826908078342685,0.0005788167625306333,0.0015423960866650362,0.0002587689113968413,0.00023689930989204193,0.00027422352464650553,unknown
AT3G52930,0.0006585579866663755,0.0003493129678179238,0.00033563415010176437,0.0002143885062321932,0.0002467056724563773,0.0002863558432791459,0.0005845036446976234,0.0012168306473948438,0.0014468439203914436,0.001707984045067018,0.0005159494028322662,0.00034986664002985756,0.0002614242250558287,0.0001532701700232359,0.00025787549050671345,0.00028967478660106723,0.0010822116730922302,0.0010291222376795084,0.0014315964092429497,0.0014440630350956369,unknown
AT1G49300,0.0016247908883581734,0.0012808587979326231,0.0009581249272317186,0.0008025409904622971,0.0007824644473251287,0.0005605383478290171,0.0002444488441230778,0.00044104414732346183,0.0003335174889485424,0.0003681180284699123,0.0019134548638297811,0.0012306690242357226,0.0008181146662097945,0.0007677694069559895,0.0005606103048938281,0.0005042539407716429,0.0006877934289619156,0.0003016489717285917,0.0002908100518786798,0.00035087204308137274,unknown
AT3G03520,0.0021993569546885686,0.0015862375289063032,0.0008922014986001997,0.0006648977171050406,0.0006229503506011289,0.0004516798256195046,0.000277439218337687,0.00024456833291368584,0.00025362136265049355,0.00026733813554078296,0.0024767031822722587,0.00152363220774751,0.0009537689822689704,0.0007136435115530826,0.0005308707228233843,0.0004476454671941554,0.00033844482706148665,0.00023957330942217178,0.00019215936592862729,0.0002064088138003435,unknown
AT3G09260,0.0013207577942002985,0.0010234149770974915,0.0008497121550791474,0.0012211766332950644,0.0006307821080868704,0.0006759588003474659,0.00036610603527696407,0.0005010350724605102,0.0004771484535018469,0.0002881762111520439,0.0012334437992016763,0.001515109059222392,0.0011047516645344261,0.001015009236786392,0.0006691101386979237,0.0004957350627784247,0.000525436779264414,0.00031796309197913594,0.000356467509823904,0.0002718490076089706,ER
