true_label,pred_label,pred_prob
Mitochondrion,Mitochondrion,0.9994673430919647
Mitochondrion,Mitochondrion,0.9995758533477783
Mitochondrion,Mitochondrion,0.9998978078365326
Mitochondrion,Mitochondrion,0.9996260851621628
Mitochondrion,Mitochondrion,0.9793364554643631
Mitochondrion,Mitochondrion,0.9998432099819183
Mitochondrion,Mitochondrion,0.9995121508836746
Mitochondrion,Mitochondrion,0.9998439848423004
Mitochondrion,Mitochondrion,0.9989442229270935
Mitochondrion,Mitochondrion,0.9987039566040039
Mitochondrion,Mitochondrion,0.9998696893453598
Mitochondrion,Mitochondrion,0.8504204154014587
Mitochondrion,Mitochondrion,0.9999198913574219
Mitochondrion,Mitochondrion,0.9998371750116348
Mitochondrion,Mitochondrion,0.9957130551338196
Mitochondrion,Mitochondrion,0.9998650848865509
Mitochondrion,Mitochondrion,0.998265728354454
Mitochondrion,Mitochondrion,0.9998097121715546
Mitochondrion,Mitochondrion,0.9992794692516327
ER,ER,0.9467865228652954
ER,ER,0.8885574340820312
ER,ER,0.9949303567409515
ER,ER,0.8830818384885788
ER,ER,0.9858292639255524
ER,ER,0.8837578147649765
ER,ER,0.9352535605430603
ER,ER,0.9836369156837463
ER,ER_high_curvature,0.5370186418294907
ER,ER,0.9928906857967377
ER,ER,0.6125566214323044
ER,ER,0.9570762068033218
ER,ER,0.9615988582372665
ER,ER,0.9928041398525238
ER,ER,0.9895803034305573
ER,ER,0.9266441464424133
ER,ER,0.9858119040727615
ER,Peroxisome,0.51171899959445
ER,ER,0.9977235794067383
ER_high_curvature,Ergic/cisGolgi,0.47933994233608246
ER_high_curvature,ER_high_curvature,0.6353506669402122
Golgi,Golgi,0.7783018946647644
Golgi,Golgi,0.9943393766880035
Golgi,Golgi,0.9044544696807861
Golgi,Golgi,0.9992066323757172
Golgi,Golgi,0.9996967911720276
Plasma membrane,Plasma membrane,0.9437822252511978
Plasma membrane,Plasma membrane,0.7574936300516129
Plasma membrane,Plasma membrane,0.9498330503702164
Plasma membrane,Plasma membrane,0.705017164349556
Plasma membrane,Plasma membrane,0.964311957359314
Plasma membrane,Endosome,0.5290814265608788
Plasma membrane,Plasma membrane,0.9539127945899963
Plasma membrane,Plasma membrane,0.9673115909099579
Plasma membrane,Plasma membrane,0.6108977124094963
Plasma membrane,Plasma membrane,0.5762463137507439
Plasma membrane,Plasma membrane,0.9153339266777039
Endosome,Plasma membrane,0.8417198359966278
Endosome,Endosome,0.8909847140312195
Endosome,Endosome,0.7844721525907516
Endosome,Endosome,0.727034404873848
Endosome,Endosome,0.4760707740788348
Endosome,Large Protein Complex,0.45842839777469635
Endosome,Golgi,0.7592401206493378
Endosome,Endosome,0.5742311403155327
Endosome,Endosome,0.7353967949748039
Endosome,Endosome,0.6100255027413368
Endosome,Ergic/cisGolgi,0.37087899073958397
Endosome,Endosome,0.897734522819519
Endosome,Endosome,0.6776288226246834
Endosome,Endosome,0.761655330657959
Peroxisome,Peroxisome,0.9874745309352875
Peroxisome,Peroxisome,0.9680492728948593
Peroxisome,Peroxisome,0.9415466040372849
Peroxisome,Peroxisome,0.5264688581228256
Nuclear pore complex,Nuclear pore complex,0.9999642968177795
Nuclear pore complex,Nuclear pore complex,0.9999962151050568
Nuclear pore complex,Nuclear pore complex,0.9999978244304657
Nuclear pore complex,Nuclear pore complex,0.8547788709402084
Ergic/cisGolgi,Ergic/cisGolgi,0.8623964637517929
Ergic/cisGolgi,Ergic/cisGolgi,0.6115793660283089
Ergic/cisGolgi,Ergic/cisGolgi,0.8977450430393219
Ergic/cisGolgi,Ergic/cisGolgi,0.9675272405147552
Lysosome,Lysosome,0.9681472927331924
Lysosome,Lysosome,0.9666045606136322
Lysosome,Lysosome,0.9950622320175171
Lysosome,Lysosome,0.9984360933303833
Lysosome,Lysosome,0.9020765423774719
Lysosome,Lysosome,0.9903002381324768
