Protein_ID,Cytosol,ER,Golgi,Mitochondrion,PM,Plastid,Ribosome,Vacuole,score,pred,cutoff,toppred
AT3G53870,0.0009164037619484589,0.13918268235283904,0.0019240285623709497,0.0015222245947370538,0.0720588827971369,0.0018836936683328531,0.7710093855857849,0.011502714798552915,0.7710093855857849,Ribosome,0.848685085773468,unknown
AT1G53240,0.008665917288453784,0.025666494155302644,0.24939756095409393,0.3067272799089551,0.005292957124765962,0.3955937288701534,0.004474664085137192,0.004181408636213746,0.3955937288701534,Plastid,0.848685085773468,unknown
AT5G06320,0.0021675526950275525,0.5270932056009769,0.04322258522734046,0.0035357842716621235,0.39351743273437023,0.017922693397849798,0.011476788997242693,0.0010639541069394909,0.5270932056009769,ER,0.848685085773468,unknown
AT3G58730,0.00017153235739897355,0.0031653964397264645,0.00019552958912072427,0.001147640226463409,0.01778450398458631,0.00036587825150036224,0.06294021208304912,0.9142292886972427,0.9142292886972427,Vacuole,0.848685085773468,Vacuole
AT5G26260,0.0070091268280521035,0.15483542624861002,0.0063012476020958275,0.006877639068989083,0.6874563694000244,0.00952587541542016,0.11817040666937828,0.009823921223869547,0.6874563694000244,PM,0.848685085773468,unknown
AT1G66280,0.0019552648227545433,0.40080462768673897,0.0022128142009023577,0.002187132373364875,0.4162608701735735,0.003519283280184027,0.15615658601745963,0.016903491981793195,0.4162608701735735,PM,0.848685085773468,unknown
AT1G70770,0.0011069803731516004,0.7028500065207481,0.0017194752144860104,0.000983981073659379,0.28029494918882847,0.0021609049144899473,0.010141892758838367,0.0007418499480991159,0.7028500065207481,ER,0.848685085773468,unknown
AT4G17170,0.008056514605414122,0.03248997207265347,0.005170094431377947,0.01018771278904751,0.18476263899356127,0.010411657654913142,0.6917643919587135,0.057157049886882305,0.6917643919587135,Ribosome,0.848685085773468,unknown
AT4G39730,0.015631384565494955,0.007910189568065107,0.010616531828418374,0.6586052104830742,0.011816920596174896,0.2882507871836424,0.002738526396569796,0.004430505010532215,0.6586052104830742,Mitochondrion,0.848685085773468,unknown
AT4G37870,0.41752701438963413,0.03761130658676848,0.0017307782909483649,0.18038950767368078,0.053694314206950366,0.07372413342818618,0.14046877063810825,0.09485420398414135,0.41752701438963413,Cytosol,0.848685085773468,unknown
AT1G27950,0.0020901550888083875,0.3818112127482891,0.005831535760080442,0.0028219570358487545,0.30961987003684044,0.005116671924042748,0.23789323214441538,0.054815404932014644,0.3818112127482891,ER,0.848685085773468,unknown
AT4G09320,0.9894498288631439,0.0001795806047084625,2.703026414252463e-06,0.000885988687173267,0.0003314974674140103,0.009076826652744785,3.859669047301395e-05,3.5015184380426945e-05,0.9894498288631439,Cytosol,0.848685085773468,Cytosol
AT2G17850,0.002386555715929717,0.08668305445462465,0.002454193730955012,0.005336016140063293,0.16529540107876528,0.004483279364649206,0.334765600040555,0.3985958956182003,0.3985958956182003,Vacuole,0.848685085773468,unknown
AT5G42980,0.12888840027153492,0.11408226890489459,0.00879540923051536,0.19229584839195013,0.22820958588272333,0.17820128146559,0.1375990267843008,0.011928173364140093,0.22820958588272333,PM,0.848685085773468,unknown
AT1G03220,0.0070624774089083076,0.5907006710767746,0.037919062189757824,0.007922227203380316,0.2797352261841297,0.0166593975154683,0.05261280597187579,0.007388090743916109,0.5907006710767746,ER,0.848685085773468,unknown
AT3G46830,0.012141652114223689,0.4586760215461254,0.029105476278346032,0.029032083577476442,0.3380642347037792,0.04394762986339629,0.07991068088449538,0.009122228249907494,0.4586760215461254,ER,0.848685085773468,unknown
AT4G33360,0.00404941059241537,0.337627075612545,0.006066196801839396,0.0035161588311893865,0.24095539562404156,0.004922704625641927,0.38272764533758163,0.02013541728956625,0.38272764533758163,Ribosome,0.848685085773468,unknown
AT3G48890,0.003366515062225517,0.6797174289822578,0.0022383718169294298,0.0032610097914584912,0.13369788462296128,0.0068119412899250165,0.1609891050029546,0.009917737072100863,0.6797174289822578,ER,0.848685085773468,unknown
AT5G19510,0.9508407264947891,0.008579109737183899,3.697071889519066e-05,0.00995442543057834,0.0047103523393161595,0.02091413678135723,0.0041535960754117696,0.0008106437653623288,0.9508407264947891,Cytosol,0.848685085773468,Cytosol
AT1G18080,0.0019517497130436823,0.014088489697314799,0.00242566485030693,0.004555957661068533,0.2295619197684573,0.0030501503933919594,0.5407857224345207,0.20358037995174527,0.5407857224345207,Ribosome,0.848685085773468,unknown
AT2G32240,0.0021839518485649023,0.7444964200258255,0.0019416292125242762,0.0017892544528876897,0.14668427780270576,0.002838780939782737,0.08998137741582468,0.010084292898682179,0.7444964200258255,ER,0.848685085773468,unknown
AT5G64440,0.0024807396112009883,0.06591220665723085,0.0033390747958037537,0.0063723265047883615,0.1704145983676426,0.005286473715386819,0.5515351071953773,0.1946595092304051,0.5515351071953773,Ribosome,0.848685085773468,unknown
AT5G51570,0.00011171430742251687,0.0012929430477015558,0.0003041078530259256,0.0005017724251956679,0.03846239642550131,0.00034762438417601516,0.002871220109227579,0.9561082273721695,0.9561082273721695,Vacuole,0.848685085773468,Vacuole
AT2G38380,0.7757615894079208,0.0034279359388165176,0.0003284545691712992,0.09317204396938905,0.005621935648377985,0.1189190037548542,0.0013883280553272925,0.0013807131763314828,0.7757615894079208,Cytosol,0.848685085773468,unknown
AT3G08580,0.00580659963634389,0.007434543655108428,0.012817472816095687,0.7760872691869736,0.004083556355908513,0.19117804523557425,0.0017414095524372897,0.0008510619641128869,0.7760872691869736,Mitochondrion,0.848685085773468,unknown
AT2G01470,0.0018356542896071915,0.6833107843995094,0.0015247481860569678,0.0013792282261420041,0.27464083954691887,0.0023450971857528202,0.03256995521951467,0.002393681221292354,0.6833107843995094,ER,0.848685085773468,unknown
AT4G09720,0.0001224147354150773,0.0009982401411434694,0.0003249231006066111,0.0006739140176250658,0.041206063532328585,0.0005537396677937068,0.0029022091111983173,0.9532184898853302,0.9532184898853302,Vacuole,0.848685085773468,Vacuole
AT5G14030,0.00019425144321871812,0.21854058164171875,0.0003026461166086847,0.00028035104983814563,0.7636570483446121,0.0006011068398947828,0.016156697092810646,0.0002672479996022048,0.7636570483446121,PM,0.848685085773468,unknown
AT1G66270,0.0021361804465414025,0.5061637684702873,0.0018931221420643851,0.002715600101510063,0.14652230590581894,0.002577051636762917,0.32955191284418106,0.008440058780252002,0.5061637684702873,ER,0.848685085773468,unknown
AT1G55850,0.001122608274272352,0.7763039469718933,0.001413380547091947,0.0008220680051636009,0.1613210253417492,0.0015068889551912434,0.05457465356448665,0.0029354046728258254,0.7763039469718933,ER,0.848685085773468,unknown
AT2G36460,0.7517109885811806,0.052913041712599806,7.813397087375051e-05,0.10900333288009278,0.012282139505259693,0.06015248829498887,0.011767337840865366,0.0020925701028318144,0.7517109885811806,Cytosol,0.848685085773468,unknown
AT1G54000,0.0029175718809710816,0.055676220916211605,0.00146334279270377,0.004449603948160075,0.08571435045450926,0.0037106359523022547,0.8233493119478226,0.022718927124515176,0.8233493119478226,Ribosome,0.848685085773468,unknown
AT1G64740,0.11397949419915676,0.24938472313806415,0.004734983085654676,0.10069867502897978,0.08639372047036886,0.1501261694356799,0.23547833785414696,0.05920388177037239,0.24938472313806415,ER,0.848685085773468,unknown
AT3G25780,0.002386420663242461,0.6495392322540283,0.059265221236273646,0.004072062860359438,0.2221373924985528,0.008784555539023131,0.04987585381604731,0.0039393176266457886,0.6495392322540283,ER,0.848685085773468,unknown
AT4G02520,0.29022001288831234,0.004889911215286702,0.0003743322795344284,0.16145949438214302,0.03588602555100806,0.5032872632145882,0.002040583531197626,0.0018423892761347815,0.5032872632145882,Plastid,0.848685085773468,unknown
AT4G13940,0.28670341335237026,0.016112583776703104,0.0009248270507669076,0.13865789165720344,0.03829765300906729,0.047465139999985695,0.18790874211117625,0.2839297391474247,0.28670341335237026,Cytosol,0.848685085773468,unknown
AT1G20330,0.00030949627273457736,0.9281720817089081,0.000524908092302212,0.00029274954101765616,0.061829302459955215,0.000699331050782348,0.007698821384110488,0.00047332559199730895,0.9281720817089081,ER,0.848685085773468,ER
AT5G14040,0.0074780257391466876,0.004757714308652794,0.02005963672127109,0.7804010361433029,0.003700149926771701,0.18017706414684653,0.0015664696555859337,0.0018598837987156003,0.7804010361433029,Mitochondrion,0.848685085773468,unknown
AT1G69840,0.0025275872903876007,0.09180670324712992,0.0030453618892352097,0.006190917069034185,0.11858208489138633,0.0036822829715674743,0.6431947946548462,0.13097023055888712,0.6431947946548462,Ribosome,0.848685085773468,unknown
AT4G39260,0.2255174145102501,0.009761372799403034,0.001214593241456896,0.2783274780958891,0.01756995578762144,0.46215834841132164,0.0029566310986410826,0.0024942294403444976,0.46215834841132164,Plastid,0.848685085773468,unknown
AT3G11730,0.0011598453147598775,0.36288608983159065,0.004500079870922491,0.0016013437598303426,0.6097341403365135,0.0036598420701920986,0.015782910078996792,0.0006757478950021323,0.6097341403365135,PM,0.848685085773468,unknown
AT4G27450,0.9523419290781021,0.0004946410481352359,3.246811809276551e-05,0.007198299623269122,0.0018840115371858701,0.037707387236878276,0.00015129551911741146,0.0001899223871077993,0.9523419290781021,Cytosol,0.848685085773468,Cytosol
AT2G37620,0.786492720246315,0.03037520428188145,0.0003071080145673477,0.04086688122333726,0.07757362397387624,0.040714530972763896,0.019039059057831764,0.004630896670278162,0.786492720246315,Cytosol,0.848685085773468,unknown
AT1G79550,0.2112508900463581,0.002913471238571219,0.001260437406017445,0.16771929431706667,0.008195624017389491,0.60511564463377,0.0014963868234190159,0.0020481915562413633,0.60511564463377,Plastid,0.848685085773468,unknown
AT5G59150,0.004295465172617696,0.644812636077404,0.003015608454006724,0.0039624338314752094,0.31278104707598686,0.012602052302099764,0.017241416149772704,0.001289395018829964,0.644812636077404,ER,0.848685085773468,unknown
AT3G14990,0.1323176883161068,0.004239305446390063,0.003406846721190959,0.34205205366015434,0.00949716498143971,0.5028320774435997,0.0022379772271960974,0.0034168843703810126,0.5028320774435997,Plastid,0.848685085773468,unknown
AT2G32720,0.0003966558523664787,0.8853462338447571,0.000898574365010063,0.0005201873863995843,0.08063069661147892,0.0007159863205856709,0.030127963622362586,0.0013637326644655445,0.8853462338447571,ER,0.848685085773468,ER
AT5G58070,0.05009196640457958,0.575663672760129,0.010554103995673358,0.03566107724327594,0.1328405188396573,0.17013228707946837,0.020368297991808504,0.004688086890382692,0.575663672760129,ER,0.848685085773468,unknown
AT2G45470,0.0019016211135749472,0.26367749087512493,0.0023975661279109772,0.002015962270888849,0.6720072478055954,0.0037953466453473084,0.05124243849422783,0.002962314079013595,0.6720072478055954,PM,0.848685085773468,unknown
AT3G07390,0.0009539630354993278,0.6396910846233368,0.0008618715291959234,0.0012504002952482551,0.3364848028868437,0.0025837393768597394,0.01768264136626385,0.0004915203517157352,0.6396910846233368,ER,0.848685085773468,unknown
AT1G65980,0.10569250700064003,0.004198595474008471,0.002626732974022161,0.513384148478508,0.01112328126328066,0.3579072579741478,0.002245855808723718,0.0028216449136380106,0.513384148478508,Mitochondrion,0.848685085773468,unknown
AT3G11130,0.02216157759539783,0.09761115768924356,0.013965028600068763,0.3443858530372381,0.07886362075805664,0.37599576637148857,0.04787452513119206,0.019142468547215685,0.37599576637148857,Plastid,0.848685085773468,unknown
AT3G02090,0.003450022606557468,0.0007440378885803511,0.0031671733613620745,0.8893848359584808,0.0013211491241236217,0.10036434326320887,0.000618822924025153,0.0009496758175373543,0.8893848359584808,Mitochondrion,0.848685085773468,Mitochondrion
AT1G09080,0.0014840201949368748,0.8493451923131943,0.0069844656536588445,0.010466517453096458,0.0826240660098847,0.038029808027204126,0.01073478705859543,0.00033114377589527066,0.8493451923131943,ER,0.848685085773468,ER
AT3G54840,0.008483304467517883,0.09764475980773568,0.006436571100493893,0.012726972723612562,0.23350164853036404,0.011149842466693372,0.544374369084835,0.08568253787234426,0.544374369084835,Ribosome,0.848685085773468,unknown
AT2G32920,0.0014466735410678666,0.7014762535691261,0.0016969614807749167,0.00131549921570695,0.13985806982964277,0.0018412573044770397,0.1425601241644472,0.00980517042989959,0.7014762535691261,ER,0.848685085773468,unknown
AT3G17020,0.014033912972081453,0.25557286012917757,0.004167726510786451,0.046004510717466474,0.484367610886693,0.06143783574225381,0.12961551919579506,0.004799973554327153,0.484367610886693,PM,0.848685085773468,unknown
AT2G16600,0.0735983676277101,0.21353831142187119,0.39540601894259453,0.03729925450170413,0.07725950377061963,0.1435450091958046,0.0407472129445523,0.01860632747411728,0.39540601894259453,Golgi,0.848685085773468,unknown
AT1G73260,0.10333028994500637,0.021118767792358994,0.10792539268732071,0.139676112215966,0.022548763547092676,0.584826298058033,0.010242694013868459,0.010331707657314837,0.584826298058033,Plastid,0.848685085773468,unknown
AT2G20990,0.004396338792503229,0.5793534852564335,0.002279038199048955,0.012498698211857118,0.2771770693361759,0.014135451485344674,0.09515714878216386,0.015002774984168354,0.5793534852564335,ER,0.848685085773468,unknown
AT3G08530,0.030566885834559798,0.10252968687564135,0.014362757443450391,0.09720524959266186,0.35356976464390755,0.08426482835784554,0.2565418519079685,0.06095896754413843,0.35356976464390755,PM,0.848685085773468,unknown
AT4G38220,0.0012443078812793829,0.15334806870669127,0.0008870352703524986,0.002265777948196046,0.06945645163068548,0.0016856270922289696,0.7352176681160927,0.035895068547688425,0.7352176681160927,Ribosome,0.848685085773468,unknown
AT4G37370,0.0018893528224452893,0.8122850432991982,0.004417188638399239,0.0018492475146558718,0.10298879258334637,0.0032305534714396344,0.06421411027258728,0.009125754342221626,0.8122850432991982,ER,0.848685085773468,unknown
AT1G13280,0.01620502962032333,0.0011045254723285325,0.0014685215610370506,0.8218638002872467,0.002179145041736774,0.15539820212870836,0.000770841015764745,0.0010099667342728935,0.8218638002872467,Mitochondrion,0.848685085773468,unknown
AT5G12110,0.4438779018819332,0.0500544928945601,0.00033099302481787163,0.05640935487463139,0.005974314060949837,0.09810050542000681,0.10832927422598004,0.23692315560765564,0.4438779018819332,Cytosol,0.848685085773468,unknown
AT5G52240,0.0008175947501740666,0.6687257178127766,0.0009776444271665241,0.0011590048427478905,0.09032546472735703,0.0015905409572951612,0.23237097915261984,0.004033063438782847,0.6687257178127766,ER,0.848685085773468,unknown
AT5G05670,0.0012933479192724917,0.8323274105787277,0.005824232488521375,0.0015393007297461736,0.14197004958987236,0.004819824238438741,0.010590811434667557,0.0016350358342833715,0.8323274105787277,ER,0.848685085773468,unknown
AT5G20010,0.12022723350673914,0.0020518659948720597,0.0008525948069291189,0.23995324410498142,0.004546199954347685,0.6302587985992432,0.0010022344067692757,0.0011078071438532788,0.6302587985992432,Plastid,0.848685085773468,unknown
AT1G06400,0.00036758051720653384,0.49746294412761927,0.00023255589280779532,0.012111376894608838,0.45383834873791784,0.006172934976348188,0.02972197119379416,9.22697707324005e-05,0.49746294412761927,ER,0.848685085773468,unknown
AT4G38740,0.005922281652601669,0.039867387153208256,0.8466667383909225,0.013484881095791934,0.009728767880005762,0.07172609039116651,0.006316358812910039,0.0062875225812604185,0.8466667383909225,Golgi,0.848685085773468,unknown
AT2G03510,0.0010632789781084284,0.8703495562076569,0.0013600806651083985,0.0008167721953213913,0.0976314409635961,0.0018338092068006517,0.025012792902998626,0.0019322945961448568,0.8703495562076569,ER,0.848685085773468,ER
