true_label,pred_label,pred_prob
Large Protein Complex,Large Protein Complex,0.9978654384613037
Large Protein Complex,Large Protein Complex,0.9982248395681381
Large Protein Complex,Large Protein Complex,0.998720720410347
Large Protein Complex,Large Protein Complex,0.9998744130134583
Large Protein Complex,Large Protein Complex,0.9944416135549545
Large Protein Complex,Large Protein Complex,0.9999531954526901
Large Protein Complex,Large Protein Complex,0.9990474134683609
Large Protein Complex,Large Protein Complex,0.9985125660896301
Large Protein Complex,Large Protein Complex,0.9974363297224045
Large Protein Complex,Large Protein Complex,0.9994464814662933
Large Protein Complex,Large Protein Complex,0.9997515380382538
Large Protein Complex,Large Protein Complex,0.9970283210277557
Large Protein Complex,Large Protein Complex,0.9914186745882034
Golgi,Golgi,0.6453340947628021
Golgi,Golgi,0.46828589029610157
Golgi,Mitochondrion,0.5168502889573574
Golgi,Actin binding proteins,0.8242717385292053
Ergic/cisGolgi,Ergic/cisGolgi,0.7126019224524498
Ergic/cisGolgi,Ergic/cisGolgi,0.9769783914089203
Ergic/cisGolgi,Ergic/cisGolgi,0.9859703183174133
Ergic/cisGolgi,Plasma membrane,0.6382394284009933
Ergic/cisGolgi,Ergic/cisGolgi,0.9461759775876999
ER_Tubular,ER_Tubular,0.9478039443492889
ER_Tubular,ER_Tubular,0.9444766044616699
ER,ER,0.686189815402031
ER,ER,0.9753882437944412
ER,ER,0.9662742018699646
ER,ER,0.9787487834692001
ER,ER,0.9546010792255402
ER,ER,0.8815855234861374
ER,ER,0.9570740163326263
ER,ER,0.9806707054376602
ER,ER,0.9889502078294754
ER,ER,0.9650155305862427
ER,ER,0.9789692610502243
ER,ER,0.6960536614060402
ER,ER,0.8761316388845444
ER,ER,0.9826545417308807
ER,ER,0.9785678684711456
ER,ER,0.7558706626296043
ER,ER,0.7381473928689957
ER,ER,0.8226468116044998
ER,ER,0.929056778550148
ER,ER,0.9873075932264328
Endosome,Endosome,0.9984586536884308
Endosome,Endosome,0.6205481253564358
Endosome,Endosome,0.995802253484726
Endosome,Endosome,0.9806034713983536
Endosome,Endosome,0.7238447964191437
Endosome,Ergic/cisGolgi,0.4048020038753748
Endosome,Large Protein Complex,0.9997093081474304
Endosome,Endosome,0.8423459902405739
Endosome,Endosome,0.9964478462934494
Endosome,Endosome,0.9822837561368942
Endosome,Endosome,0.9957661777734756
Endosome,Large Protein Complex,0.9941769540309906
Actin binding proteins,Actin binding proteins,0.9295537918806076
Actin binding proteins,Actin binding proteins,0.916330561041832
Actin binding proteins,Plasma membrane,0.7650499939918518
Actin binding proteins,Plasma membrane,0.793545164167881
Actin binding proteins,Actin binding proteins,0.7353205978870392
Actin binding proteins,Actin binding proteins,0.7498758733272552
