cv_index,true_label,pred_label,pred_prob
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9916806817054749
2.0,Cytosol_5,Cytosol_5,0.43744856119155884
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.5865681171417236
2.0,Plasma Membrane,Plasma Membrane,0.5689409971237183
5.0,Plasma Membrane,Plasma Membrane,0.6041935682296753
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6780055165290833
1.0,"ER, peroxisome","ER, peroxisome",0.7448128461837769
1.0,Mitochondria membrane,"ER, peroxisome",0.3960559070110321
2.0,Cytosol_5,Cytosol_4,0.6634096503257751
4.0,Cytosol_3,Cytosol_1,0.45501473546028137
5.0,Cytosol_2,Cytosol_3,0.5906776785850525
4.0,Nucleus (speckles),Nucleus (speckles),0.9994677901268005
2.0,Nucleosol,Nucleosol,0.8788180947303772
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.9117614030838013
3.0,Cytosol_5,Cytosol_5,0.48893147706985474
3.0,Nucleus (speckles),Nucleus (speckles),0.6135416030883789
2.0,"ER, peroxisome","ER, peroxisome",0.8797606229782104
4.0,Plasma Membrane,Mitochondria membrane,0.655907154083252
2.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.6423407196998596
4.0,Cytosol_5,Cytosol_5,0.8685075640678406
3.0,Cytosol_5,Cytosol_5,0.837035059928894
5.0,Cytosol_3,Cytosol_3,0.4990130364894867
4.0,Cytosol_5,Cytosol_3,0.5564334988594055
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.9260655045509338
1.0,"ER, Mitochondrion","ER, peroxisome",0.6568267941474915
4.0,Cytosol_2,Cytosol_3,0.5029343962669373
5.0,Cytosol_5,Cytosol_5,0.7778779864311218
5.0,Mitochondria membrane,Plasma Membrane,0.5588262677192688
1.0,Cytosol_3,Cytosol_3,0.43894994258880615
2.0,Cytosol_4,Cytosol_3,0.5113919377326965
4.0,Cytosol_2,Cytosol_3,0.4683910310268402
3.0,Nucleosol,Nucleosol,0.7566776871681213
1.0,Cytosol_4,Cytosol_4,0.7045127153396606
1.0,Cytosol_5,Cytosol_5,0.4354645609855652
2.0,Mitochondria membrane,Plasma Membrane,0.627738893032074
1.0,Cytosol_5,Cytosol_5,0.6985494494438171
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.4550379812717438
3.0,Cytosol_4,Cytosol_4,0.5737942457199097
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9564583897590637
2.0,"ER, peroxisome","ER, peroxisome",0.8022422790527344
2.0,Mitochondria membrane,Mitochondria membrane,0.8439397215843201
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5115129947662354
5.0,Nucleus (Nucleolus),"Nucleosol, Ribosome",0.674291729927063
5.0,Nucleosol,Nucleosol,0.8780809640884399
2.0,"ER, peroxisome","ER, peroxisome",0.8423040509223938
1.0,Mitochondria membrane,Mitochondria membrane,0.5131562948226929
1.0,Mitochondria membrane,Mitochondria membrane,0.8372136950492859
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9844052195549011
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9850860834121704
2.0,Nucleus (speckles),Nucleus (Nucleolus),0.684970498085022
4.0,"ER, peroxisome","ER, peroxisome",0.5437062382698059
3.0,Cytosol_2,Cytosol_2,0.4952593743801117
5.0,"ER, peroxisome","ER, peroxisome",0.7019809484481812
3.0,Cytosol_5,Cytosol_5,0.6648558974266052
3.0,Mitochondria matrix,Mitochondria matrix,0.9887098670005798
3.0,"ER, peroxisome","ER, peroxisome",0.7098891139030457
3.0,Cytosol_5,Cytosol_3,0.5012035369873047
3.0,"ER, peroxisome","ER, peroxisome",0.5855895280838013
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.6417000889778137
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9485257267951965
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.4689076542854309
3.0,Mitochondria membrane,Mitochondria matrix,0.4165724217891693
5.0,Nucleosol,Nucleosol,0.9993603825569153
5.0,Cytosol_1,Cytosol_1,0.9606751799583435
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6142978072166443
5.0,Mitochondria membrane,Mitochondria matrix,0.6371792554855347
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6896803379058838
3.0,"ER, peroxisome","ER, peroxisome",0.5899556875228882
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9765921235084534
3.0,Nucleus (speckles),Nucleus (speckles),0.5945008397102356
2.0,Cytosol_4,Cytosol_5,0.5219972729682922
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7814998030662537
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.8278080821037292
2.0,Cytosol_5,Cytosol_5,0.7862687706947327
1.0,Cytosol_5,Cytosol_5,0.6099456548690796
3.0,Nucleosol,Nucleosol,0.9824291467666626
2.0,Cytosol_3,Cytosol_3,0.4202498495578766
4.0,Cytosol_1,Cytosol_1,0.9742382168769836
2.0,Plasma Membrane,Plasma Membrane,0.6933906674385071
1.0,Cytosol_1,Cytosol_2,0.667160153388977
4.0,Nucleosol,Nucleosol,0.987427830696106
2.0,Nucleosol,Nucleosol,0.9713418483734131
3.0,Cytosol_1,Cytosol_2,0.48110294342041016
3.0,"ER, peroxisome","ER, peroxisome",0.5337321162223816
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9683024883270264
1.0,Cytosol_4,Cytosol_4,0.4603649973869324
1.0,Cytosol_4,Cytosol_4,0.43897169828414917
1.0,Plasma Membrane,Plasma Membrane,0.48456791043281555
3.0,Cytosol_4,Cytosol_4,0.5851587653160095
4.0,Mitochondria matrix,Mitochondria matrix,0.6160663962364197
5.0,Cytosol_5,Cytosol_5,0.5282856225967407
1.0,Plasma Membrane,Plasma Membrane,0.7453975081443787
4.0,Cytosol_5,Cytosol_5,0.5433427095413208
2.0,Cytosol_4,Cytosol_3,0.4785468280315399
5.0,Cytosol_5,Cytosol_3,0.4864760935306549
3.0,Cytosol_4,Cytosol_5,0.39191198348999023
1.0,Nucleosol,Nucleosol,0.9373692870140076
1.0,Nucleus (speckles),Nucleus (speckles),0.9492448568344116
1.0,Nucleosol,Nucleosol,0.9791248440742493
4.0,Nucleosol,"Nucleosol, Ribosome",0.9572305679321289
5.0,Cytosol_5,Cytosol_5,0.6024594306945801
5.0,Mitochondria membrane,Mitochondria membrane,0.6633570194244385
1.0,"ER, peroxisome","ER, peroxisome",0.4495950937271118
2.0,Nucleosol,Nucleosol,0.9801274538040161
2.0,Cytosol_1,Cytosol_2,0.5297200083732605
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.8615879416465759
5.0,Nucleus (Nucleolus),"Nucleosol, Ribosome",0.4257814288139343
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8980203866958618
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.6619133353233337
4.0,Cytosol_1,Cytosol_2,0.8630042672157288
4.0,Cytosol_5,Cytosol_5,0.4296235144138336
1.0,"ER, peroxisome","ER, peroxisome",0.79215407371521
5.0,Cytosol_3,Cytosol_3,0.5349347591400146
4.0,Mitochondria membrane,Mitochondria matrix,0.5155723094940186
5.0,Nucleosol,Nucleosol,0.9935677647590637
3.0,Cytosol_5,Cytosol_5,0.4015306830406189
2.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.561589777469635
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6443137526512146
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6360906362533569
3.0,Cytosol_5,Cytosol_5,0.5369237661361694
5.0,Cytosol_1,Cytosol_2,0.49593448638916016
3.0,Cytosol_2,Cytosol_2,0.8220221400260925
4.0,Cytosol_2,Cytosol_2,0.5008426904678345
5.0,Nucleosol,Nucleosol,0.990595817565918
2.0,Nucleosol,Nucleosol,0.7017258405685425
2.0,Nucleosol,Nucleosol,0.74724280834198
5.0,Plasma Membrane,Mitochondria membrane,0.4325534701347351
3.0,"ER, peroxisome","ER, peroxisome",0.575677216053009
2.0,Cytosol_3,Cytosol_5,0.4065890312194824
3.0,Cytosol_1,Cytosol_1,0.8237606287002563
3.0,Cytosol_1,Cytosol_1,0.8550624251365662
3.0,Cytosol_1,Cytosol_1,0.8045192360877991
4.0,Cytosol_1,Cytosol_1,0.8924453854560852
1.0,Cytosol_1,Cytosol_1,0.8069183230400085
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.6399060487747192
3.0,Plasma Membrane,Plasma Membrane,0.5884969234466553
4.0,Cytosol_5,Cytosol_5,0.4554174840450287
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9188447594642639
1.0,Plasma Membrane,Plasma Membrane,0.757076621055603
4.0,"ER, peroxisome","ER, peroxisome",0.4760594367980957
3.0,"ER, Mitochondrion","ER, peroxisome",0.4540940225124359
1.0,Plasma Membrane,Plasma Membrane,0.7353455424308777
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8939566016197205
5.0,"ER, peroxisome","ER, peroxisome",0.8730841875076294
2.0,Plasma Membrane,Plasma Membrane,0.5140014290809631
3.0,Cytosol_3,Cytosol_3,0.35763245820999146
3.0,Cytosol_3,Cytosol_2,0.3864581882953644
3.0,Cytosol_4,Cytosol_4,0.4891214966773987
3.0,Cytosol_1,Cytosol_5,0.4175065755844116
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.4661637842655182
2.0,Cytosol_2,Cytosol_2,0.5220705270767212
4.0,Cytosol_2,Cytosol_5,0.5410414338111877
4.0,Nucleosol,Nucleosol,0.8334406018257141
4.0,Nucleus (speckles),Nucleus (speckles),0.5335787534713745
1.0,Nucleus (speckles),Nucleus (speckles),0.7301111817359924
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5861064195632935
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6703313589096069
2.0,Cytosol_5,Cytosol_5,0.5660650730133057
4.0,"ER, Mitochondrion",Plasma Membrane,0.5100460648536682
2.0,"ER, peroxisome","ER, peroxisome",0.7605077624320984
2.0,Cytosol_5,Cytosol_5,0.38980066776275635
2.0,Nucleosol,Nucleosol,0.603024959564209
1.0,"ER, peroxisome","ER, peroxisome",0.5877500176429749
4.0,Nucleosol,Nucleosol,0.9369890093803406
4.0,"ER, peroxisome","ER, Mitochondrion",0.5221943855285645
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.702379047870636
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.9381704330444336
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5063236951828003
4.0,"ER, Mitochondrion","ER, peroxisome",0.45722493529319763
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6530863642692566
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7779207229614258
2.0,Nucleus (speckles),Nucleus (Nucleolus),0.7612341642379761
4.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.6552210450172424
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6412831544876099
3.0,Cytosol_2,Cytosol_3,0.3945348262786865
3.0,Mitochondria membrane,Mitochondria membrane,0.6019148826599121
3.0,Cytosol_2,Cytosol_2,0.47845882177352905
2.0,Cytosol_1,Cytosol_1,0.49140655994415283
4.0,Cytosol_1,Cytosol_1,0.9541448950767517
4.0,Cytosol_3,Cytosol_3,0.5366451144218445
4.0,Plasma Membrane,Plasma Membrane,0.45792409777641296
2.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.46540895104408264
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.4585983157157898
4.0,Cytosol_4,Cytosol_4,0.7280852794647217
3.0,"ER, peroxisome","ER, peroxisome",0.6471761465072632
4.0,Nucleus (speckles),Nucleus (Nucleolus),0.7979326844215393
3.0,Mitochondria membrane,Mitochondria membrane,0.9460822939872742
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.9359817504882812
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7508924007415771
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9389364123344421
5.0,Nucleus (speckles),Nucleosol,0.8091757297515869
5.0,"Nucleosol, Ribosome","Golgi, Endo/Lyosome",0.5543673038482666
2.0,Nucleosol,Nucleosol,0.8502295017242432
2.0,Mitochondria membrane,Mitochondria membrane,0.7351088523864746
2.0,Nucleus (speckles),Nucleus (speckles),0.9005191922187805
2.0,Plasma Membrane,Plasma Membrane,0.47405222058296204
5.0,Cytosol_3,Cytosol_5,0.6681986451148987
